1.338820199612769, 10.683907869717228
1.338820199612769, 10.470358216279212
1.338820199612769, 10.256808562841194
1.6755868144964552, 9.993338211196885
3.6961865037986854, 9.790882046249155
2.9103977357366944, 9.557918787953136
6.390319422868231, 9.326342215718403
12.115351875891236, 9.104472445912672
22.293187347931905, 8.88275675233597
33.163265306122526, 8.655186162056063
55.55824519588862, 8.4328121427735
79.4092454500049, 8.258349239223383
99.44152562765703, 8.124298736900712
112.52793088038135, 8.045275409433845
126.42656971547746, 7.856194987118935
147.99181870212556, 7.648233131131823
171.63047179247093, 7.476965238650204
194.97962375774085, 7.405088677806889
211.7992452455435, 7.19754799730111
225.48506628928948, 7.06893286511685
239.72748771041262, 7.190672345580568
249.25517652316404, 7.059226062687849
271.69151371651236, 7.013714782878193
296.7462851929093, 6.965595864258113
308.77867570385814, 6.839205207630497
331.37010278564, 6.898254922406919
348.9030146730225, 6.741126058087469
357.3011321316848, 6.8618544132981665
376.60206874720694, 6.707152249585966
399.7337256070311, 6.797412030505633
395.4118873826903, 6.589255045083727
426.7255697899597, 6.6575262221677
448.19069963751923, 6.741867549939684
453.31023252034726, 6.553222217885164
466.52577089229845, 6.492187020793719
478.43349299292976, 6.622731068845281
499.2393980258258, 6.457872622733304
515.8340160881871, 6.135057581426732
526.7957694026516, 5.874187266147336
550.6051690749291, 5.7254967016667315
576.5361984209742, 5.655784211494817
602.467227767019, 5.597543396920813
628.3982571130641, 5.544597201853536
654.3292864591092, 5.507534865306441
680.260315805154, 5.474002275097167
706.1913451511991, 5.449294050732437
732.122374497244, 5.415761460523161
758.0534038432891, 5.387523489820614
783.9844331893341, 5.366345011793703
809.915462535379, 5.336342167922247
835.8464918814241, 5.323105619155427
861.7775212274689, 5.301927141128516
887.708550573514, 5.286043282608333
913.6395799195591, 5.2666296777503305
939.5706092656039, 5.241039016801148
965.501638611649, 5.228684904618783
991.4326679576939, 5.212801046098599
1005.5768657828094, 5.209271299760781
1031.5078951288544, 4.782171992884747
